6APUA,c019,471,960,30.0,c019 15.70 32.00
6APUA,c060,0,543,30.0,c060 0.00 18.10
6APUA,c103,18,507,30.0,c103 0.60 16.90
6B328,c015,183,477,30.0,c015 6.10 15.90
6B328,c133,51,285,30.0,c133 1.70 9.50
6B328,c134,0,537,30.0,c134 0.00 17.90
6B7HM,c019,719,935,29.97002997,c019 24.00 31.20
6BFKO,c015,0,869,29.97002997,c015 0.00 29.00
6BUU6,c049,696,768,24.0,c049 29.00 32.00
6C4DV,c015,147,563,29.97002997,c015 4.90 18.80
6C65Z,c142,36,240,30.0,c142 1.20 8.00
6E4JA,c065,0,129,30.0,c065 0.00 4.30
6E4L5,c015,190,498,15.078,c015 12.60 33.00
6E4L5,c065,0,98,15.078,c065 0.00 6.50
6FASX,c060,153,750,30.0,c060 5.10 25.00
6FSAH,c015,204,381,15.0,c015 13.60 25.40
6FYKZ,c046,782,941,29.97002997,c046 26.10 31.40
6HHCU,c015,0,930,30.0,c015 0.00 31.00
6I0IH,c019,0,899,29.97002997,c019 0.00 30.00
6J00B,c065,672,990,30.0,c065 22.40 33.00
6J00B,c069,675,990,30.0,c069 22.50 33.00
6JB5R,c065,492,2132,15.011,c065 32.80 142.00
6KI0S,c133,626,1139,29.97002997,c133 20.90 38.00
6KI0S,c134,0,81,29.97002997,c134 0.00 2.70
6KUUU,c065,630,960,30.0,c065 21.00 32.00
6LR93,c121,315,929,29.97002997,c121 10.50 31.00
6LUM5,c046,126,216,15.0,c046 8.40 14.40
6PQZE,c015,0,552,30.0,c015 0.00 18.40
6PQZE,c019,0,648,30.0,c019 0.00 21.60
6QDZI,c133,33,426,29.97002997,c133 1.10 14.20
6QDZI,c133,854,929,29.97002997,c133 28.50 31.00
6QDZI,c134,0,174,29.97002997,c134 0.00 5.80
6QH7V,c015,0,959,29.97002997,c015 0.00 32.00
6QH7V,c019,54,216,29.97002997,c019 1.80 7.20
6QPNW,c015,0,939,29.3333333333,c015 0.00 32.00
6R7QW,c015,0,453,29.97002997,c015 0.00 15.10
6R7QY,c060,0,129,30.0,c060 0.00 4.30
6R7QY,c103,63,642,30.0,c103 2.10 21.40
6RQHP,c121,201,316,15.0,c121 13.40 21.10
6RXCP,c121,37,177,24.884,c121 1.50 7.10
6RXCP,c121,102,231,24.884,c121 4.10 9.30
6RXCP,c143,552,672,24.884,c143 22.20 27.00
6TJVS,c015,0,990,30.0,c015 0.00 33.00
6TJVS,c019,0,255,30.0,c019 0.00 8.50
6TJVS,c065,72,270,30.0,c065 2.40 9.00
6TJVS,c069,414,558,30.0,c069 13.80 18.60
6TNP4,c143,0,294,30.0,c143 0.00 9.80
6UMSJ,c015,0,936,24.0,c015 0.00 39.00
6UMSJ,c019,0,751,24.0,c019 0.00 31.30
6UZLM,c060,0,959,29.97002997,c060 0.00 32.00
6VT4U,c015,0,408,29.97002997,c015 0.00 13.60
6W2MO,c015,0,359,16.641,c015 0.00 21.60
6W2MO,c019,0,364,16.641,c019 0.00 21.90
6W82I,c060,0,719,23.976023976,c060 0.00 30.00
6WZ1K,c015,297,959,29.97002997,c015 9.90 32.00
6WZ1K,c019,441,959,29.97002997,c019 14.70 32.00
6XGUE,c065,132,323,29.946,c065 4.40 10.80
6YGBD,c065,195,342,29.97002997,c065 6.50 11.40
6YGBD,c065,210,929,29.97002997,c065 7.00 31.00
6YN3J,c065,0,270,30.0,c065 0.00 9.00
6YTAJ,c065,108,620,29.97002997,c065 3.60 20.70
6YZQO,c015,100,150,9.99000999001,c015 10.00 15.00
706BT,c065,0,749,29.97002997,c065 0.00 25.00
70S6Y,c065,147,376,28.2558139535,c065 5.20 13.30
70S6Y,c069,119,444,28.2558139535,c069 4.20 15.70
70SEI,c121,362,840,24.0,c121 15.10 35.00
71QKB,c065,0,108,30.0,c065 0.00 3.60
720KV,c015,118,370,16.1020488015,c015 7.30 23.00
72VJD,c015,0,229,27.542,c015 0.00 8.30
72VJD,c019,0,881,27.542,c019 0.00 32.00
7326A,c015,648,960,30.0,c015 21.60 32.00
73J9F,c065,0,750,30.0,c065 0.00 25.00
73NG4,c142,360,507,25.3545586107,c142 14.20 20.00
73NG4,c143,0,147,25.3545586107,c143 0.00 5.80
73X8Q,c015,27,180,29.576,c015 0.90 6.10
73X8Q,c046,269,417,29.576,c046 9.10 14.10
74P3C,c111,0,219,29.97002997,c111 0.00 7.30
74S1R,c065,363,600,30.0,c065 12.10 20.00
74S1R,c069,279,609,30.0,c069 9.30 20.30
75AX5,c142,1082,1250,25.0,c142 43.30 50.00
75AX5,c143,918,1198,25.0,c143 36.70 47.90
75HWR,c015,0,1102,29.0,c015 0.00 38.00
75KQ6,c121,0,324,24.0,c121 0.00 13.50
75MO8,c065,39,179,17.502,c065 2.20 10.20
76BFU,c019,543,960,30.0,c019 18.10 32.00
76BFU,c121,0,654,30.0,c121 0.00 21.80
77SCM,c046,0,74,24.0,c046 0.00 3.10
785X2,c046,1176,1650,30.0,c046 39.20 55.00
78R4Y,c142,360,509,29.97002997,c142 12.00 17.00
78R4Y,c143,0,141,29.97002997,c143 0.00 4.70
78SO8,c142,478,605,24.0,c142 19.90 25.20
78SO8,c143,413,598,24.0,c143 17.20 24.90
79WPY,c142,834,990,30.0,c142 27.80 33.00
79WPY,c143,696,864,30.0,c143 23.20 28.80
79YH2,c015,0,960,30.0,c015 0.00 32.00
7B1CR,c015,0,710,29.97002997,c015 0.00 23.70
7B8EQ,c015,147,329,9.978,c015 14.70 33.00
7BL9D,c065,123,338,29.364,c065 4.20 11.50
7BT7L,c065,0,775,25.0,c065 0.00 31.00
7CXYB,c142,396,538,24.0,c142 16.50 22.40
7CXYB,c143,103,252,24.0,c143 4.30 10.50
7D99X,c065,0,900,30.0,c065 0.00 30.00
7E6AB,c142,315,509,29.97002997,c142 10.50 17.00
7E6AB,c143,21,195,29.97002997,c143 0.70 6.50
7EBTI,c065,168,698,23.976023976,c065 7.00 29.10
7EBTI,c069,101,225,23.976023976,c069 4.20 9.40
7EYIL,c143,384,572,29.97002997,c143 12.80 19.10
7FAB3,c143,31,197,24.0,c143 1.30 8.20
7FQ5Q,c049,0,87,29.904,c049 0.00 2.90
7FTBS,c142,657,877,28.2015810277,c142 23.30 31.10
7FTBS,c143,564,728,28.2015810277,c143 20.00 25.80
7G0HB,c142,832,952,25.446,c142 32.70 37.40
7G0HB,c143,580,730,25.446,c143 22.80 28.70
7GPSY,c065,159,882,30.0,c065 5.30 29.40
7HEWH,c121,523,957,29.904,c121 17.50 32.00
7ICIA,c015,345,840,30.0,c015 11.50 28.00
7JDU4,c015,396,930,30.0,c015 13.20 31.00
7JTEK,c065,0,1079,29.97002997,c065 0.00 36.00
7JTEK,c069,539,1079,29.97002997,c069 18.00 36.00
7JZGN,c134,123,533,16.641,c134 7.40 32.00
7K2CS,c065,264,465,14.985014985,c065 17.60 31.00
7L18C,c015,408,642,25.0,c015 16.30 25.70
7L18C,c049,342,585,25.0,c049 13.70 23.40
7L18C,c134,0,472,25.0,c134 0.00 18.90
7L5W3,c015,343,521,16.641,c015 20.60 31.30
7MI5Z,c015,0,870,30.0,c015 0.00 29.00
7MI5Z,c019,0,870,30.0,c019 0.00 29.00
7N4TW,c134,2343,2514,30.0,c134 78.10 83.80
7ODVS,c015,0,264,24.0,c015 0.00 11.00
7OHQP,c019,876,960,30.0,c019 29.20 32.00
7OPHI,c046,749,1019,29.97002997,c046 25.00 34.00
7OW67,c015,0,570,30.0,c015 0.00 19.00
7QEQN,c103,0,126,30.0,c103 0.00 4.20
7QH3I,c015,233,767,23.976023976,c015 9.70 32.00
7QH3I,c019,415,767,23.976023976,c019 17.30 32.00
7R8ZU,c046,224,333,16.0,c046 14.00 20.80
7SAFU,c133,51,243,30.0,c133 1.70 8.10
7SAFU,c134,0,144,30.0,c134 0.00 4.80
7SLK1,c015,0,227,16.6666666667,c015 0.00 13.60
7SUTI,c015,0,960,30.0,c015 0.00 32.00
7T6MB,c134,306,959,29.97002997,c134 10.20 32.00
7TNNG,c015,0,1069,29.689,c015 0.00 36.00
7UPGT,c142,437,582,29.125,c142 15.00 20.00
7UPGT,c143,0,146,29.125,c143 0.00 5.00
7UQFM,c015,123,471,30.0,c015 4.10 15.70
7UU9S,c015,0,358,29.8333333333,c015 0.00 12.00
7UU9S,c060,0,358,29.8333333333,c060 0.00 12.00
7UU9S,c103,0,358,29.8333333333,c103 0.00 12.00
7VHXG,c142,212,291,15.0,c142 14.10 19.40
7VHXG,c143,184,272,15.0,c143 12.30 18.10
7VP2U,c046,22,137,12.673,c046 1.70 10.80
7VP2U,c049,103,185,12.673,c049 8.10 14.60
7VSIV,c060,0,339,29.97002997,c060 0.00 11.30
7W8E0,c015,189,480,23.976023976,c015 7.90 20.00
7WJUW,c015,872,1079,29.97002997,c015 29.10 36.00
7WJUW,c019,872,1079,29.97002997,c019 29.10 36.00
7WOTM,c065,0,689,29.97002997,c065 0.00 23.00
7XBPE,c142,138,306,30.0,c142 4.60 10.20
7XBPE,c143,0,192,30.0,c143 0.00 6.40
7XKUI,c046,276,629,59.9400599401,c046 4.60 10.50
7XLMZ,c065,0,750,25.0,c065 0.00 30.00
80E3X,c133,22,187,23.976023976,c133 0.90 7.80
80E3X,c134,0,165,23.976023976,c134 0.00 6.90
813XE,c015,0,64,10.199,c015 0.00 6.30
81DW6,c015,201,540,30.0,c015 6.70 18.00
81DW6,c143,0,660,30.0,c143 0.00 22.00
81R3C,c049,2,195,25.0,c049 0.10 7.80
81YUE,c134,318,704,29.97002997,c134 10.60 23.50
82B2V,c015,300,959,29.97002997,c015 10.00 32.00
82XWA,c015,150,430,25.0,c015 6.00 17.20
82ZNR,c111,474,1858,59.9400599401,c111 7.90 31.00
82ZNR,c121,474,1858,59.9400599401,c121 7.90 31.00
8370R,c134,0,687,30.0,c134 0.00 22.90
857S9,c065,198,900,25.0,c065 7.90 36.00
8817I,c015,194,672,29.862,c015 6.50 22.50
88CD5,c065,0,123,25.0,c065 0.00 4.90
88LYX,c111,204,394,24.0,c111 8.50 16.40
88TGX,c121,231,735,30.0,c121 7.70 24.50
88TGX,c142,123,285,30.0,c142 4.10 9.50
88TGX,c143,9,246,30.0,c143 0.30 8.20
891C5,c121,9,824,29.97002997,c121 0.30 27.50
89IBC,c065,21,566,29.97002997,c065 0.70 18.90
89MAO,c015,447,749,29.97002997,c015 14.90 25.00
89MAO,c069,438,650,29.97002997,c069 14.60 21.70
8AKGE,c015,0,421,24.0518828452,c015 0.00 17.50
8BA61,c065,290,458,15.0,c065 19.30 30.50
8BCI8,c142,700,875,25.0,c142 28.00 35.00
8BCI8,c143,540,735,25.0,c143 21.60 29.40
8CQ9Y,c015,0,929,29.97002997,c015 0.00 31.00
8CQ9Y,c134,0,929,29.97002997,c134 0.00 31.00
8D464,c015,0,222,29.97002997,c015 0.00 7.40
8D464,c015,0,899,29.97002997,c015 0.00 30.00
8DL54,c142,609,834,30.0,c142 20.30 27.80
8DL54,c143,450,669,30.0,c143 15.00 22.30
8E5AD,c065,626,989,29.97002997,c065 20.90 33.00
8E5AD,c069,539,782,29.97002997,c069 18.00 26.10
8F17S,c065,0,309,29.97002997,c065 0.00 10.30
8FH96,c143,238,401,27.6666666667,c143 8.60 14.50
8FP8X,c111,0,372,23.976023976,c111 0.00 15.50
8G9A9,c015,108,441,29.97002997,c015 3.60 14.70
8G9A9,c046,662,827,29.97002997,c046 22.10 27.60
8G9A9,c049,183,402,29.97002997,c049 6.10 13.40
8HII5,c015,0,743,23.976023976,c015 0.00 31.00
8I352,c015,0,481,29.876,c015 0.00 16.10
8I352,c019,0,409,29.876,c019 0.00 13.70
8ICEM,c065,195,426,30.0,c065 6.50 14.20
8JMY5,c069,22,109,17.0,c069 1.30 6.40
8JR94,c065,368,498,15.077,c065 24.40 33.00
8K0Y5,c015,72,792,24.0,c015 3.00 33.00
8K380,c015,0,333,16.6666666667,c015 0.00 20.00
8K46I,c134,28,399,15.0,c134 1.90 26.60
8LWV7,c133,0,375,30.0,c133 0.00 12.50
8LWV7,c133,864,930,30.0,c133 28.80 31.00
8LWV7,c134,0,882,30.0,c134 0.00 29.40
8MLCU,c143,255,432,30.0,c143 8.50 14.40
8MR9I,c015,99,566,29.97002997,c015 3.30 18.90
8MR9I,c019,12,204,29.97002997,c019 0.40 6.80
8NDRG,c134,0,200,25.0,c134 0.00 8.00
8NS1G,c065,741,930,30.0,c065 24.70 31.00
8NSDT,c015,0,357,30.0,c015 0.00 11.90
8NSDT,c065,459,960,30.0,c065 15.30 32.00
8NW4J,c133,0,168,30.012,c133 0.00 5.60
8NW4J,c134,0,111,30.012,c134 0.00 3.70
8PRDP,c015,17,318,10.261,c015 1.70 31.00
8QL4N,c065,360,689,29.97002997,c065 12.00 23.00
8RFDF,c046,27,168,29.97002997,c046 0.90 5.60
8SA46,c142,0,78,20.0,c142 0.00 3.90
8SVWO,c015,0,738,25.0,c015 0.00 29.50
8SVWO,c065,702,850,25.0,c065 28.10 34.00
8SVWO,c069,612,850,25.0,c069 24.50 34.00
8TIC7,c015,315,474,30.01,c015 10.50 15.80
8TIC7,c065,183,459,30.01,c065 6.10 15.30
8V9IX,c121,0,777,30.013,c121 0.00 25.90
8VVHR,c015,293,394,16.641,c015 17.60 23.70
8VWV2,c121,438,1713,30.0,c121 14.60 57.10
8W0XJ,c015,171,495,14.985014985,c015 11.40 33.00
8W31Y,c134,0,959,29.97002997,c134 0.00 32.00
8X49S,c065,39,255,29.97002997,c065 1.30 8.50
8X7D6,c046,549,671,23.976023976,c046 22.90 28.00
8X7D6,c049,643,815,23.976023976,c049 26.80 34.00
8XC4G,c134,0,336,29.97002997,c134 0.00 11.20
8XICU,c015,294,780,30.011,c015 9.80 26.00
8XXZZ,c015,425,903,29.896,c015 14.20 30.20
8Y4YD,c015,300,533,16.6666666667,c015 18.00 32.00
8Y7P5,c065,50,750,25.0,c065 2.00 30.00
8YNSB,c121,661,928,29.926,c121 22.10 31.00
8Z4UY,c121,57,330,29.97002997,c121 1.90 11.00
8ZHLV,c015,0,345,30.0,c015 0.00 11.50
8ZO48,c133,129,273,29.97002997,c133 4.30 9.10
8ZO48,c134,0,500,29.97002997,c134 0.00 16.70
91H2P,c015,0,78,29.97002997,c015 0.00 2.60
91VUF,c019,0,745,24.0472175379,c019 0.00 31.00
9207X,c015,33,234,29.97002997,c015 1.10 7.80
924QD,c015,616,896,28.907,c015 21.30 31.00
92II5,c015,0,792,24.0,c015 0.00 33.00
92Q8F,c133,21,243,30.0,c133 0.70 8.10
92Q8F,c134,0,228,30.0,c134 0.00 7.60
94HKL,c049,260,385,24.041,c049 10.80 16.00
94ICP,c143,370,526,24.0,c143 15.40 21.90
95HQC,c015,0,929,29.97002997,c015 0.00 31.00
969Z9,c015,0,228,29.97002997,c015 0.00 7.60
96GC9,c069,172,312,25.0,c069 6.90 12.50
96GIQ,c069,564,807,30.0,c069 18.80 26.90
97086,c049,512,794,29.97002997,c049 17.10 26.50
970NN,c065,0,127,23.976023976,c065 0.00 5.30
9777C,c065,258,899,29.97002997,c065 8.60 30.00
9777C,c134,204,899,29.97002997,c134 6.80 30.00
978PS,c015,0,696,24.0,c015 0.00 29.00
97HAH,c143,147,314,29.9166666667,c143 4.90 10.50
97PX8,c121,0,1032,24.0,c121 0.00 43.00
97Y6T,c015,0,151,24.0,c015 0.00 6.30
97Y6T,c019,0,178,24.0,c019 0.00 7.40
983K8,c065,0,960,30.0,c065 0.00 32.00
99596,c133,453,791,29.97002997,c133 15.10 26.40
998SY,c046,207,366,29.97002997,c046 6.90 12.20
99DTF,c015,341,509,29.9166666667,c015 11.40 17.00
99GC2,c015,0,114,29.97002997,c015 0.00 3.80
9A58F,c046,477,635,29.97002997,c046 15.90 21.20
9A58F,c049,495,638,29.97002997,c049 16.50 21.30
9A90E,c143,28,210,25.0,c143 1.10 8.40
9AFQ7,c065,393,1428,30.0,c065 13.10 47.60
9B93K,c065,43,617,24.02,c065 1.80 25.70
9B93K,c069,48,250,24.02,c069 2.00 10.40
9B9OE,c015,466,985,29.842,c015 15.60 33.00
9D37U,c015,560,800,25.0,c015 22.40 32.00
9D6WC,c015,2,75,9.99000999001,c015 0.20 7.50
9EP7R,c015,407,533,16.6666666667,c015 24.40 32.00
9FBAP,c142,185,329,29.867,c142 6.20 11.00
9FBAP,c143,60,221,29.867,c143 2.00 7.40
9FH1E,c103,96,930,30.0,c103 3.20 31.00
9FHVW,c015,0,472,29.716,c015 0.00 15.90
9GLQZ,c065,78,959,29.97002997,c065 2.60 32.00
9GOUI,c065,12,185,29.82,c065 0.40 6.20
9GQRI,c143,662,1289,29.97002997,c143 22.10 43.00
9I42K,c015,180,959,29.97002997,c015 6.00 32.00
9I42K,c065,0,959,29.97002997,c065 0.00 32.00
9INKU,c015,298,775,25.0,c015 11.90 31.00
9JHH9,c015,0,883,29.732,c015 0.00 29.70
9JIOI,c142,266,343,20.167,c142 13.20 17.00
9JIOI,c143,0,115,20.167,c143 0.00 5.70
9JPV3,c019,0,721,24.037,c019 0.00 30.00
9JZCC,c015,0,844,57.0,c015 0.00 14.80
9JZCC,c134,1072,1767,57.0,c134 18.80 31.00
9KGOL,c065,0,533,29.97002997,c065 0.00 17.80
9LHP3,c015,398,772,23.976023976,c015 16.60 32.20
9LHP3,c019,592,772,23.976023976,c019 24.70 32.20
9LO9F,c133,669,900,30.0,c133 22.30 30.00
9LO9F,c134,462,894,30.0,c134 15.40 29.80
9M5UE,c015,0,960,30.0,c015 0.00 32.00
9MXDX,c065,190,439,29.677,c065 6.40 14.80
9N0BP,c015,86,768,24.0,c015 3.60 32.00
9N0BP,c019,233,768,24.0,c019 9.70 32.00
9NV2G,c134,0,1020,30.0,c134 0.00 34.00
9NWSD,c060,159,771,30.0,c060 5.30 25.70
9ONDD,c142,564,735,30.0,c142 18.80 24.50
9ONDD,c143,405,615,30.0,c143 13.50 20.50
9PAQ4,c015,0,438,29.97002997,c015 0.00 14.60
9PP4V,c015,384,960,30.0,c015 12.80 32.00
9PWEK,c065,0,900,25.0,c065 0.00 36.00
9PXC0,c015,486,788,29.97002997,c015 16.20 26.30
9PXC0,c133,0,177,29.97002997,c133 0.00 5.90
9PXC0,c134,0,261,29.97002997,c134 0.00 8.70
9QI0W,c015,0,659,29.97002997,c015 0.00 22.00
9RKTE,c015,0,675,25.0,c015 0.00 27.00
9RKTE,c019,0,675,25.0,c019 0.00 27.00
9RLQK,c121,36,768,24.0,c121 1.50 32.00
9RSGO,c015,5,295,16.6666666667,c015 0.30 17.70
9S0NZ,c015,0,738,30.0,c015 0.00 24.60
9SNMR,c015,126,689,29.97002997,c015 4.20 23.00
9SP9P,c069,18,170,29.821,c069 0.60 5.70
9TL3J,c121,0,142,25.0,c121 0.00 5.70
9TL3J,c121,92,325,25.0,c121 3.70 13.00
9VBJ5,c111,612,951,24.0839936609,c111 25.40 39.50
9VBJ5,c121,723,963,24.0839936609,c121 30.00 40.00
9VZOY,c133,0,189,30.0,c133 0.00 6.30
9W63D,c015,0,1050,30.0,c015 0.00 35.00
9WLBQ,c121,0,319,24.0,c121 0.00 13.30
9WLBQ,c143,290,470,24.0,c143 12.10 19.60
9X208,c133,563,776,29.97002997,c133 18.80 25.90
9X208,c134,0,692,29.97002997,c134 0.00 23.10
9X6DL,c015,62,447,25.0,c015 2.50 17.90
9XOED,c015,429,960,30.0,c015 14.30 32.00
9XXJ7,c015,222,411,29.97002997,c015 7.40 13.70
9XXJ7,c019,213,959,29.97002997,c019 7.10 32.00
9ZQ0R,c015,0,644,29.97002997,c015 0.00 21.50
9ZQ0R,c019,0,662,29.97002997,c019 0.00 22.10
A0CJL,c046,477,657,30.0,c046 15.90 21.90
A0CZE,c015,0,486,30.0,c015 0.00 16.20
A0CZE,c019,63,387,30.0,c019 2.10 12.90
A0CZE,c142,438,645,30.0,c142 14.60 21.50
A0CZE,c143,348,555,30.0,c143 11.60 18.50
A0MZ9,c015,291,1010,29.708,c015 9.80 34.00
A0MZ9,c019,389,1010,29.708,c019 13.10 34.00
A1VTR,c015,809,1199,29.97002997,c015 27.00 40.00
A2DDA,c015,381,536,29.97002997,c015 12.70 17.90
A2EY4,c142,96,258,29.97002997,c142 3.20 8.60
A2EY4,c143,45,207,29.97002997,c143 1.50 6.90
A2XH1,c065,0,990,30.0,c065 0.00 33.00
A30ZM,c015,0,959,29.97002997,c015 0.00 32.00
A3MOW,c065,0,502,29.697,c065 0.00 16.90
A4VK8,c015,0,267,29.97002997,c015 0.00 8.90
A4VK8,c019,0,186,29.97002997,c019 0.00 6.20
A4VK8,c065,429,569,29.97002997,c065 14.30 19.00
A4VK8,c069,357,569,29.97002997,c069 11.90 19.00
A6UKL,c015,213,755,29.97002997,c015 7.10 25.20
A75XI,c015,0,989,29.97002997,c015 0.00 33.00
A7BUX,c065,0,471,29.97002997,c065 0.00 15.70
A8LZE,c015,83,715,23.8333333333,c015 3.50 30.00
A8SG6,c065,0,600,25.0,c065 0.00 24.00
A8T8V,c015,495,1019,29.97002997,c015 16.50 34.00
AADCE,c015,246,533,16.641,c015 14.80 32.00
AAW5D,c015,255,600,30.0,c015 8.50 20.00
AB06W,c134,382,496,16.539,c134 23.10 30.00
AB166,c134,0,477,30.0,c134 0.00 15.90
ABK63,c134,10,744,24.0,c134 0.40 31.00
ABU7B,c111,750,960,30.0,c111 25.00 32.00
ABU7B,c121,633,960,30.0,c121 21.10 32.00
ADK5J,c015,141,572,29.97002997,c015 4.70 19.10
AEA8P,c065,0,342,25.0,c065 0.00 13.70
AEUVY,c015,0,327,15.075,c015 0.00 21.70
AF8IH,c121,354,990,30.0,c121 11.80 33.00
AFAXI,c133,322,520,25.0,c133 12.90 20.80
AFAXI,c134,0,418,25.0,c134 0.00 16.70
AH4UW,c049,0,125,24.0,c049 0.00 5.20
AIOTI,c015,258,578,29.97002997,c015 8.60 19.30
AJ5YQ,c015,84,462,30.0,c015 2.80 15.40
AKALB,c134,0,214,19.964,c134 0.00 10.70
ALXUC,c065,147,510,30.0,c065 4.90 17.00
ALXUC,c069,84,234,30.0,c069 2.80 7.80
AM4QC,c069,15,495,30.014,c069 0.50 16.50
AM4QC,c142,129,318,30.014,c142 4.30 10.60
AM4QC,c143,0,180,30.014,c143 0.00 6.00
AMQ2W,c015,0,650,25.0,c015 0.00 26.00
AMQ2W,c019,0,650,25.0,c019 0.00 26.00
AMUDT,c015,0,625,24.053,c015 0.00 26.00
ANXB8,c065,0,156,30.0,c065 0.00 5.20
ANZ0S,c142,412,592,29.0,c142 14.20 20.40
ANZ0S,c143,0,200,29.0,c143 0.00 6.90
APTS7,c049,255,414,30.0,c049 8.50 13.80
AQXBN,c049,0,67,10.255,c049 0.00 6.50
AS7SG,c049,529,703,29.403,c049 18.00 23.90
AS7SG,c065,106,773,29.403,c065 3.60 26.30
AS7SG,c065,553,776,29.403,c065 18.80 26.40
ATJEO,c015,0,825,25.0,c015 0.00 33.00
AUYOZ,c015,506,863,29.97002997,c015 16.90 28.80
AX4EW,c015,0,540,30.0,c015 0.00 18.00
AXJUB,c065,300,766,24.019,c065 12.50 31.90
AXJUB,c069,161,382,24.019,c069 6.70 15.90
AXKNP,c015,0,899,29.97002997,c015 0.00 30.00
AXS82,c143,602,744,24.0,c143 25.10 31.00
AXYF9,c065,87,411,29.97002997,c065 2.90 13.70
AXZVQ,c060,55,768,24.0,c060 2.30 32.00
AY5CS,c134,0,990,30.0,c134 0.00 33.00
AYXFY,c019,0,223,9.284,c019 0.00 24.00
AZO8U,c111,39,453,29.97002997,c111 1.30 15.10
AZO8U,c121,0,836,29.97002997,c121 0.00 27.90
AZZ7V,c134,0,193,16.6407151096,c134 0.00 11.60
B0BDR,c065,542,938,29.954,c065 18.10 31.30
B2NAS,c065,69,253,15.0,c065 4.60 16.90
B3SF6,c134,129,502,29.37,c134 4.40 17.10
B5226,c065,0,642,25.0,c065 0.00 25.70
B55HG,c134,72,744,24.0,c134 3.00 31.00
B57IW,c015,302,743,23.976023976,c015 12.60 31.00
B5R5B,c015,114,960,30.0,c015 3.80 32.00
B5R5B,c019,132,960,30.0,c019 4.40 32.00
B5VY1,c143,97,160,10.0,c143 9.70 16.00
B5X50,c065,0,186,29.97002997,c065 0.00 6.20
B5X50,c069,0,90,29.97002997,c069 0.00 3.00
B6487,c142,74,219,29.6338672769,c142 2.50 7.40
B6487,c143,0,127,29.6338672769,c143 0.00 4.30
B6HUA,c134,0,959,29.97002997,c134 0.00 32.00
B76OZ,c134,0,929,29.97002997,c134 0.00 31.00
B7DNX,c065,195,656,29.97002997,c065 6.50 21.90
B7HDN,c065,450,809,29.97002997,c065 15.00 27.00
B7IAK,c015,0,384,24.0,c015 0.00 16.00
B7LO8,c015,441,569,29.97002997,c015 14.70 19.00
B7T3B,c134,279,882,30.0,c134 9.30 29.40
B8BSY,c015,0,792,24.0,c015 0.00 33.00
B8BSY,c015,722,792,24.0,c015 30.10 33.00
B8JAF,c121,320,554,19.867,c121 16.10 27.90
B9F4P,c015,0,989,29.97002997,c015 0.00 33.00
B9XZX,c142,105,306,29.97002997,c142 3.50 10.20
B9XZX,c143,87,261,29.97002997,c143 2.90 8.70
BALXZ,c015,0,350,25.0,c015 0.00 14.00
BALXZ,c065,50,250,25.0,c065 2.00 10.00
BB25Z,c134,0,315,29.97002997,c134 0.00 10.50
BBYHD,c065,50,526,24.0,c065 2.10 21.90
BCO3C,c065,3,920,29.68,c065 0.10 31.00
BCO3C,c069,0,110,29.68,c069 0.00 3.70
BCONW,c142,165,399,29.97002997,c142 5.50 13.30
BCONW,c143,63,228,29.97002997,c143 2.10 7.60
BCQWJ,c015,143,300,15.079,c015 9.50 19.90
BD0S7,c015,0,96,29.97002997,c015 0.00 3.20
BEUCN,c015,0,608,29.224,c015 0.00 20.80
BFVX0,c065,342,780,30.0,c065 11.40 26.00
BI31D,c015,42,285,30.0,c015 1.40 9.50
BI86J,c065,30,794,29.97002997,c065 1.00 26.50
BIK4X,c065,0,183,29.97002997,c065 0.00 6.10
BIW43,c019,0,210,29.97002997,c019 0.00 7.00
BIW43,c134,0,210,29.97002997,c134 0.00 7.00
BJI1D,c015,0,186,30.0,c015 0.00 6.20
BJO5X,c060,48,896,29.97002997,c060 1.60 29.90
BKC9E,c015,0,959,29.97002997,c015 0.00 32.00
BKC9E,c019,0,959,29.97002997,c019 0.00 32.00
BLB6G,c111,355,751,24.0,c111 14.80 31.30
BLB6G,c121,362,749,24.0,c121 15.10 31.20
BMF6X,c142,0,320,25.0,c142 0.00 12.80
BMF6X,c143,0,155,25.0,c143 0.00 6.20
BMLFA,c142,451,610,24.0,c142 18.80 25.40
BMLFA,c143,355,538,24.0,c143 14.80 22.40
BMVXJ,c142,120,230,15.0,c142 8.00 15.30
BMVXJ,c143,57,147,15.0,c143 3.80 9.80
BMYMI,c142,78,231,30.0,c142 2.60 7.70
BMYMI,c143,0,114,30.0,c143 0.00 3.80
BP94L,c015,325,505,25.0,c015 13.00 20.20
BPH56,c121,371,525,14.0,c121 26.50 37.50
BPWJI,c142,566,720,24.0,c142 23.60 30.00
BPWJI,c143,384,720,24.0,c143 16.00 30.00
BPZE3,c015,0,1079,29.97002997,c015 0.00 36.00
BQ07S,c015,423,1229,29.97002997,c015 14.10 41.00
BR8B3,c065,599,959,29.97002997,c065 20.00 32.00
BR8B3,c069,572,737,29.97002997,c069 19.10 24.60
BRLC0,c065,0,85,25.0,c065 0.00 3.40
BRLC0,c069,298,488,25.0,c069 11.90 19.50
BRLNM,c134,568,653,20.4166666667,c134 27.80 32.00
BSFVT,c046,0,162,30.0,c046 0.00 5.40
BT8WU,c015,0,687,29.856,c015 0.00 23.00
BTN7H,c015,651,1200,30.0,c015 21.70 40.00
